date,discount_card,store,product_name,card_code,customer_address,customer_phone,issue_date,date_of_birth,gender,transaction_amount
06.06.2024 02:53:21,2719000000106 (Angela Bean),Կենտրոն,,2719000000106.0,,048161184,30.12.2023,12.12.1972,Женский,1226.21
08.10.2023 07:03:46,2719000000081 (Christina Johnson),Շենգավիթ,,2719000000081.0,,061719117,14.05.2022,12.04.2006,Женский,1359.47
08.07.2024 21:37:14,,Աջափնյակ,,,,,,,,189.5
07.01.2024 17:17:44,2719000000087 (Danny Rodriguez),Շենգավիթ,,2719000000087.0,,075931494,02.12.2024,,Мужской,1672.32
25.09.2024 14:44:08,2719000000035 (Steven Williams),Նոր Նորք,,2719000000035.0,,065416238,16.09.2024,21.02.1943,Мужской,511.37
05.05.2024 19:24:53,,Էրեբունի,,,,,,,,1003.24
11.06.2024 09:32:14,2719000000025 (Andrea Hodges),Կենտրոն,,2719000000025.0,,063682511,31.07.2024,18.11.1947,Женский,224.64
16.02.2024 22:27:22,,Կենտրոն,,,,,,,,345.84
29.12.2023 22:42:20,2719000000048 (Debbie Santiago),Շենգավիթ,,2719000000048.0,,081641794,30.08.2022,26.07.1955,Женский,1642.15
11.09.2023 18:17:15,,Նոր Նորք,,,,,,,,1195.57
21.04.2024 06:40:57,,Էրեբունի,,,,,,,,388.24
07.04.2025 17:09:36,,Ավան,,,,,,,,794.15
17.06.2024 08:08:31,2719000000060 (Jill Sampson),Նոր Նորք,,2719000000060.0,,029572994,17.12.2024,02.01.1964,Женский,811.7
21.01.2024 03:22:17,2719000000135 (Kimberly Collins),Էրեբունի,,2719000000135.0,,062817262,06.10.2024,12.09.1992,Женский,572.84
27.06.2024 13:12:15,2719000000131 (Jessica Dalton),Ավան,,2719000000131.0,,092564442,24.02.2023,,Женский,1141.92
30.01.2024 10:19:17,2719000000041 (Antonio Edwards),Ավան,,2719000000041.0,,023974528,15.07.2021,28.01.1979,Мужской,614.27
06.10.2024 05:02:12,2719000000055 (David Odonnell),Էրեբունի,,2719000000055.0,,059282578,16.07.2021,09.08.1945,Мужской,1285.82
19.12.2024 20:51:57,2719000000008 (Michael Sutton),Աջափնյակ,,2719000000008.0,,079821778,17.08.2021,10.10.1980,Мужской,576.13
04.03.2025 04:11:01,2719000000013 (Robert Morales),Աջափնյակ,,2719000000013.0,,076895138,09.08.2021,,Мужской,1122.46
10.11.2024 04:56:28,,Աջափնյակ,,,,,,,,2482.92
09.10.2024 23:57:23,,Էրեբունի,,,,,,,,1346.62
10.09.2024 22:05:02,,Քանաքեռ,,,,,,,,2942.6
13.01.2025 11:06:08,2719000000137 (Michelle Warner),Էրեբունի,,2719000000137.0,,089158247,04.04.2023,,Женский,2348.38
19.10.2024 18:13:48,2719000000000 (Margaret Johnson),Ավան,,2719000000000.0,,085737854,30.06.2022,27.12.1955,Женский,1161.13
21.11.2023 14:00:05,2719000000106 (Kenneth Odonnell),Շենգավիթ,,2719000000106.0,,052613543,03.12.2022,25.04.1966,Мужской,828.04
16.08.2024 02:35:06,2719000000136 (Kelsey Burch),Շենգավիթ,,2719000000136.0,,027387876,18.10.2024,29.11.1952,Женский,767.05
10.05.2024 07:42:16,2719000000046 (Jessica Riley),Նոր Նորք,,2719000000046.0,,042839465,09.06.2024,07.04.1948,Женский,916.1
26.09.2023 13:59:49,,Նոր Նորք,,,,,,,,2815.76
07.11.2023 17:22:59,2719000000064 (Justin Jones),Աջափնյակ,,2719000000064.0,,038574488,30.07.2024,,Мужской,646.34
02.12.2023 22:59:22,2719000000094 (Dillon Stanley),Քանաքեռ,,2719000000094.0,"г. Perryborough, ул. Michael Creek, д. 9784",079323167,23.05.2023,19.08.1980,Мужской,1478.12
06.07.2024 17:25:21,2719000000113 (Katherine Hamilton),Կենտրոն,,2719000000113.0,,097175675,12.11.2022,29.07.1982,Женский,282.83
18.12.2023 02:21:39,,Քանաքեռ,,,,,,,,32.89
21.10.2023 21:45:31,2719000000124 (Michelle Miller),Ավան,,2719000000124.0,,032431328,14.09.2023,15.12.1964,Женский,1047.32
17.12.2023 09:52:15,2719000000055 (David Odonnell),Նոր Նորք,,2719000000055.0,,059282578,16.07.2021,,Мужской,547.76
19.12.2024 05:39:49,2719000000043 (Aimee Grimes),Շենգավիթ,,2719000000043.0,,075657256,20.08.2024,30.12.1989,Женский,589.37
10.12.2023 17:21:39,2719000000031 (Amanda Jones),Քանաքեռ,,2719000000031.0,,084373865,04.01.2024,23.11.1985,Женский,645.08
28.10.2024 18:14:21,2719000000104 (Alicia Hernandez),Շենգավիթ,,2719000000104.0,,049621596,11.11.2021,20.07.1971,Женский,646.8
08.10.2023 05:52:17,2719000000119 (Kelly Moore),Նոր Նորք,,2719000000119.0,,061412588,29.11.2022,,Женский,3706.93
17.10.2024 08:56:16,2719000000019 (Yolanda Taylor),Էրեբունի,,2719000000019.0,,081992737,04.06.2023,05.07.1945,Женский,833.45
28.10.2024 19:52:01,,Քանաքեռ,,,,,,,,412.96
14.05.2024 01:36:41,,Աջափնյակ,,,,,,,,86.5
01.01.2024 12:00:04,2719000000085 (Beverly Brown),Էրեբունի,,2719000000085.0,,061178554,18.09.2023,18.07.1977,Женский,663.33
06.05.2024 22:07:02,,Կենտրոն,,,,,,,,2425.13
26.01.2024 04:05:44,2719000000109 (Eric Sutton),Կենտրոն,,2719000000109.0,,029259981,01.10.2024,24.07.1947,Мужской,438.97
08.07.2024 14:10:45,2719000000062 (Vanessa Howard),Աջափնյակ,,2719000000062.0,,035444863,07.01.2023,05.02.1958,Женский,1057.06
24.04.2025 11:22:11,2719000000075 (Christine Floyd),Շենգավիթ,,2719000000075.0,,034141165,27.11.2023,16.11.1983,Женский,587.81
25.04.2025 02:00:12,,Կենտրոն,,,,,,,,713.48
07.01.2025 01:21:49,,Աջափնյակ,,,,,,,,922.81
10.11.2024 18:43:56,2719000000074 (Kathy Dougherty),Նոր Նորք,,2719000000074.0,,028487589,05.07.2021,23.10.1988,Женский,2802.3
28.11.2023 15:33:04,2719000000007 (Kathleen Ramos),Նոր Նորք,,2719000000007.0,,051134528,18.07.2021,,Женский,33.93
09.12.2023 18:42:58,2719000000015 (Christy Porter),Նոր Նորք,,2719000000015.0,,081122675,01.02.2025,23.07.2001,Женский,296.46
02.08.2023 21:49:52,2719000000095 (Amber Foster),Շենգավիթ,,2719000000095.0,,064583341,16.11.2023,,Женский,840.87
18.07.2024 16:18:56,2719000000048 (John Jones),Էրեբունի,,2719000000048.0,,057286811,13.07.2024,03.02.2005,Мужской,2030.01
06.10.2024 19:05:10,2719000000095 (Amber Foster),Աջափնյակ,,2719000000095.0,,064583341,16.11.2023,19.01.1943,Женский,1451.11
25.06.2024 03:44:42,,Աջափնյակ,,,,,,,,1576.56
19.02.2024 03:56:45,2719000000072 (Ashley Hamilton),Քանաքեռ,,2719000000072.0,,056674879,03.06.2024,,Женский,1982.01
26.03.2025 00:07:06,2719000000130 (Courtney Mills),Նոր Նորք,,2719000000130.0,,019182836,29.03.2023,,Женский,742.14
01.03.2024 16:33:04,2719000000009 (Madison Ferguson),Շենգավիթ,,2719000000009.0,,063135315,14.05.2022,11.06.1950,Женский,374.23
24.01.2025 21:35:41,2719000000120 (Douglas Ortiz),Կենտրոն,,2719000000120.0,,046326555,06.10.2022,10.07.1985,Мужской,2847.41
23.01.2024 07:42:35,,Շենգավիթ,,,,,,,,492.92
20.12.2024 16:53:48,2719000000008 (Michael Sutton),Ավան,,2719000000008.0,,079821778,17.08.2021,10.10.1980,Мужской,1827.8
14.01.2025 05:03:34,2719000000042 (Alison Greer),Քանաքեռ,,2719000000042.0,,044672543,03.01.2023,01.01.1958,Женский,880.82
22.08.2023 00:26:46,2719000000001 (Jason Simpson),Աջափնյակ,,2719000000001.0,,013847275,22.02.2024,,Мужской,4457.34
11.12.2023 20:21:47,2719000000139 (Lori Guerrero),Նոր Նորք,,2719000000139.0,,096655288,18.04.2025,13.10.1952,Женский,3551.19
01.06.2023 22:06:34,2719000000050 (Michael Chambers),Նոր Նորք,,2719000000050.0,,038381545,24.10.2023,02.04.1965,Мужской,1409.03
09.12.2023 15:45:05,2719000000013 (Robert Morales),Շենգավիթ,,2719000000013.0,,076895138,09.08.2021,06.09.1953,Мужской,644.24
04.11.2024 22:29:30,2719000000093 (Mark Hill),Քանաքեռ,,2719000000093.0,,014668171,27.08.2021,18.11.1987,Мужской,1850.0
30.06.2023 15:08:55,2719000000056 (Natalie Bautista),Քանաքեռ,,2719000000056.0,,077192558,09.02.2023,17.04.1979,Женский,507.85
24.01.2024 06:37:01,2719000000132 (Russell Stephenson),Քանաքեռ,,2719000000132.0,,028187731,26.06.2021,14.05.1984,Мужской,3663.3
16.04.2025 22:43:16,2719000000092 (Jessica Meadows),Շենգավիթ,,2719000000092.0,"г. Lake Michelle, ул. Green Gateway, д. 487",058116251,22.03.2023,,Женский,1158.28
07.04.2024 20:25:18,2719000000056 (Natalie Bautista),Ավան,,2719000000056.0,,077192558,09.02.2023,17.04.1979,Женский,2021.23
20.09.2024 18:08:19,2719000000036 (Edward Brooks),Նոր Նորք,,2719000000036.0,,037495322,11.12.2021,10.12.1955,Мужской,522.35
15.11.2023 10:23:43,2719000000103 (Heather Mullen),Ավան,,2719000000103.0,,034774636,26.01.2024,14.10.1994,Женский,1326.65
30.11.2024 17:19:57,,Ավան,,,,,,,,509.81
06.05.2024 08:37:05,2719000000009 (Madison Ferguson),Ավան,,2719000000009.0,,063135315,14.05.2022,11.06.1950,Женский,418.74
13.10.2023 10:56:11,2719000000062 (Vanessa Howard),Աջափնյակ,,2719000000062.0,,035444863,07.01.2023,05.02.1958,Женский,572.23
04.10.2023 04:45:14,2719000000067 (Aaron Garrison),Նոր Նորք,,2719000000067.0,,096116446,09.12.2021,11.07.2006,Мужской,1288.8
01.02.2025 08:04:18,,Քանաքեռ,,,,,,,,682.96
21.06.2024 13:45:12,,Նոր Նորք,,,,,,,,85.54
26.11.2023 20:12:48,2719000000114 (Rhonda Pearson),Էրեբունի,,2719000000114.0,,017551978,10.09.2022,29.06.1980,Женский,529.09
23.04.2025 22:45:36,2719000000095 (Kimberly Taylor),Նոր Նորք,,2719000000095.0,,026126341,23.04.2022,22.05.1965,Женский,1830.61
09.07.2024 18:42:30,2719000000072 (Kelly Reese),Ավան,,2719000000072.0,,086737869,08.05.2023,29.10.1969,Женский,1059.12
21.10.2024 23:30:25,2719000000025 (Andrea Hodges),Քանաքեռ,,2719000000025.0,,063682511,31.07.2024,18.11.1947,Женский,2408.61
27.11.2023 05:19:28,,Կենտրոն,,,,,,,,103.87
14.08.2023 20:53:12,2719000000075 (Christine Floyd),Կենտրոն,,2719000000075.0,,034141165,27.11.2023,16.11.1983,Женский,788.13
24.07.2023 02:03:51,2719000000005 (April Booth),Նոր Նորք,,2719000000005.0,,095551188,16.04.2023,12.06.1967,Женский,205.62
20.08.2024 10:59:06,2719000000045 (Stephanie Lucas),Քանաքեռ,,2719000000045.0,,041315475,21.08.2022,27.12.1992,Женский,1006.67
25.11.2024 17:08:31,,Նոր Նորք,,,,,,,,2369.21
29.07.2024 01:14:48,2719000000038 (Christopher Miller),Էրեբունի,,2719000000038.0,,043396952,10.01.2025,10.05.1965,Мужской,3613.12
02.11.2023 02:28:27,2719000000037 (Alexis Davis),Քանաքեռ,,2719000000037.0,,057415765,12.07.2024,28.01.1997,Женский,822.13
04.11.2023 13:40:43,2719000000060 (Jill Sampson),Էրեբունի,,2719000000060.0,,029572994,17.12.2024,,Женский,1431.24
08.06.2023 16:16:10,2719000000108 (Ronald Sanchez),Նոր Նորք,,2719000000108.0,,065814433,16.04.2024,22.11.1991,Мужской,2997.11
01.10.2024 12:32:36,2719000000098 (Michelle Butler),Էրեբունի,,2719000000098.0,,019184953,24.10.2021,20.11.1966,Женский,1463.24
02.04.2025 07:47:22,2719000000129 (Cindy Meza),Ավան,,2719000000129.0,,034739841,24.05.2023,22.05.1952,Женский,920.88
15.06.2024 17:15:51,2719000000123 (Crystal White),Քանաքեռ,,2719000000123.0,,032218336,20.05.2021,03.07.1987,Женский,1553.73
22.10.2023 12:45:27,2719000000119 (Kelly Moore),Քանաքեռ,,2719000000119.0,,061412588,29.11.2022,,Женский,2846.67
06.09.2024 18:04:55,,Էրեբունի,,,,,,,,1844.52
28.10.2023 02:19:17,,Աջափնյակ,,,,,,,,1379.23
10.06.2023 00:26:18,2719000000013 (Juan Reyes),Էրեբունի,,2719000000013.0,,059426463,31.03.2025,,Мужской,810.64
17.07.2023 01:45:31,2719000000117 (Samuel White),Նոր Նորք,,2719000000117.0,,072374159,24.03.2022,,Мужской,771.98
16.03.2024 06:25:45,2719000000141 (Susan Hernandez),Քանաքեռ,,2719000000141.0,,066178289,09.03.2023,25.07.1945,Женский,54.45
11.01.2024 19:03:09,2719000000059 (Adam Jones),Ավան,,2719000000059.0,,087266321,29.01.2025,07.05.1986,Мужской,588.09
07.11.2024 10:27:24,2719000000146 (Michelle Rogers),Նոր Նորք,,2719000000146.0,,093239792,11.12.2021,,Женский,1078.61
01.05.2024 04:10:49,2719000000117 (Miguel Wagner),Ավան,,2719000000117.0,,072857458,22.01.2022,26.12.1941,Мужской,1148.74
17.07.2023 08:13:34,2719000000146 (Laura Hines),Աջափնյակ,,2719000000146.0,,093374875,26.01.2022,,Женский,626.4
10.10.2024 08:16:20,2719000000060 (Stephanie Gardner),Շենգավիթ,,2719000000060.0,,091755237,15.11.2024,12.06.1964,Женский,1836.46
18.12.2024 22:03:14,2719000000142 (Travis Walker),Նոր Նորք,,2719000000142.0,,091392442,30.03.2023,10.07.1999,Мужской,412.68
15.08.2023 00:30:16,,Ավան,,,,,,,,1002.48
04.05.2023 06:31:20,2719000000050 (Michael Chambers),Նոր Նորք,,2719000000050.0,,038381545,24.10.2023,02.04.1965,Мужской,1292.32
30.06.2024 17:14:55,,Կենտրոն,,,,,,,,519.55
20.04.2025 21:36:24,,Նոր Նորք,,,,,,,,495.47
30.08.2023 22:10:06,2719000000086 (Gary Martinez),Կենտրոն,,2719000000086.0,,039717552,30.10.2022,09.10.1998,Мужской,1812.49
11.03.2024 07:14:16,2719000000141 (Susan Hernandez),Նոր Նորք,,2719000000141.0,,066178289,09.03.2023,25.07.1945,Женский,302.0
18.09.2024 08:44:13,2719000000116 (Lisa Gray),Կենտրոն,,2719000000116.0,,014692127,12.06.2021,17.12.1972,Женский,1183.67
25.04.2025 12:11:41,2719000000057 (Felicia Anderson),Էրեբունի,,2719000000057.0,,076155635,09.06.2022,27.04.1950,Женский,642.48
14.03.2025 06:23:30,2719000000017 (Diane Evans),Նոր Նորք,,2719000000017.0,,095254762,27.10.2023,,Женский,419.99
12.03.2025 12:29:20,2719000000071 (Debbie Carpenter),Կենտրոն,,2719000000071.0,,095642865,15.06.2022,04.12.1941,Женский,1028.29
03.05.2024 17:37:02,,Նոր Նորք,,,,,,,,3030.99
05.05.2024 02:13:07,2719000000103 (Nicole Herring),Նոր Նորք,,2719000000103.0,,096642756,04.03.2022,07.06.1996,Женский,175.25
16.09.2024 12:51:12,2719000000138 (Margaret Sawyer),Նոր Նորք,,2719000000138.0,,017748644,07.09.2023,25.11.2002,Женский,3245.57
02.10.2023 04:03:43,2719000000046 (Kent Williams),Նոր Նորք,,2719000000046.0,,097575372,03.09.2021,07.11.1967,Мужской,431.52
07.12.2024 09:08:12,2719000000133 (Travis Clark),Կենտրոն,,2719000000133.0,,043471637,22.03.2022,01.05.1957,Мужской,1616.74
09.12.2023 08:34:08,2719000000058 (Patrick Arnold),Աջափնյակ,,2719000000058.0,,031591341,22.02.2023,29.06.1977,Мужской,3094.23
04.01.2024 16:55:59,,Աջափնյակ,,,,,,,,116.72
07.12.2023 22:27:39,2719000000020 (Joshua Gibson),Աջափնյակ,,2719000000020.0,,097778184,10.09.2022,02.07.1998,Мужской,751.84
12.09.2024 22:20:35,2719000000067 (Alexander Lee),Քանաքեռ,,2719000000067.0,,013486782,20.09.2022,13.04.1958,Мужской,2380.99
15.06.2023 04:48:13,,Քանաքեռ,,,,,,,,5458.02
04.04.2025 11:06:17,2719000000140 (Dominique Hines),Ավան,,2719000000140.0,,022829191,26.06.2022,,Женский,1057.58
17.12.2024 08:00:21,,Աջափնյակ,,,,,,,,2439.13
08.07.2023 17:36:07,2719000000090 (Sheila Knight),Նոր Նորք,,2719000000090.0,,015342932,11.01.2023,,Женский,1512.78
17.09.2024 21:39:46,,Ավան,,,,,,,,1384.74
19.07.2024 04:33:17,2719000000040 (Daniel Brown),Քանաքեռ,,2719000000040.0,,082323718,14.06.2024,21.03.1976,Мужской,236.24
27.10.2023 14:49:53,2719000000127 (Kelsey Lucas),Նոր Նորք,,2719000000127.0,,061334674,15.02.2023,04.12.1973,Женский,2935.12
18.06.2024 21:53:41,2719000000054 (Melissa Farrell),Կենտրոն,,2719000000054.0,,046191543,23.06.2023,26.07.1972,Женский,1029.36
24.11.2024 00:02:53,2719000000137 (Michelle Warner),Քանաքեռ,,2719000000137.0,,089158247,04.04.2023,02.03.1944,Женский,2106.52
11.11.2024 21:49:25,,Շենգավիթ,,,,,,,,789.26
18.02.2025 17:17:28,2719000000097 (Kathryn Whitaker),Ավան,,2719000000097.0,,079793486,02.10.2024,,Женский,1370.58
26.04.2025 18:42:58,2719000000095 (Kimberly Taylor),Ավան,,2719000000095.0,,026126341,23.04.2022,,Женский,1752.04
29.05.2023 05:13:22,2719000000131 (Jessica Dalton),Քանաքեռ,,2719000000131.0,,092564442,24.02.2023,08.02.1960,Женский,580.32
08.04.2025 13:46:09,2719000000010 (Autumn Collier),Շենգավիթ,,2719000000010.0,,056217722,12.06.2023,16.10.2002,Женский,1628.61
14.04.2025 23:23:44,2719000000067 (Aaron Garrison),Էրեբունի,,2719000000067.0,,096116446,09.12.2021,11.07.2006,Мужской,2850.15
13.09.2023 05:22:38,2719000000067 (Aaron Garrison),Շենգավիթ,,2719000000067.0,,096116446,09.12.2021,,Мужской,1269.84
19.03.2024 19:52:26,2719000000075 (Richard Camacho),Շենգավիթ,,2719000000075.0,,053758133,18.07.2023,,Мужской,192.36
15.03.2025 12:10:17,2719000000052 (David Johnson),Շենգավիթ,,2719000000052.0,,061889922,31.01.2025,04.07.2003,Мужской,648.21
08.02.2025 20:01:12,2719000000147 (Amanda Lowery),Ավան,,2719000000147.0,,029966861,02.05.2023,09.09.1986,Женский,1107.7
13.09.2023 18:52:20,,Նոր Նորք,,,,,,,,477.74
24.04.2025 15:30:45,,Աջափնյակ,,,,,,,,1471.34
13.04.2025 13:10:07,2719000000077 (Karen Morales),Շենգավիթ,,2719000000077.0,,082976112,29.03.2024,02.09.1946,Женский,1822.87
28.05.2023 11:21:25,2719000000127 (Diane Mendoza),Քանաքեռ,,2719000000127.0,,033882816,10.10.2022,14.11.1951,Женский,245.8
07.02.2025 17:53:26,2719000000010 (Joel Nelson),Շենգավիթ,,2719000000010.0,,079371445,05.04.2025,16.11.1982,Мужской,2326.19
03.03.2024 14:26:54,2719000000119 (Kelly Moore),Շենգավիթ,,2719000000119.0,,061412588,29.11.2022,15.10.2001,Женский,1244.52
01.01.2025 06:35:02,2719000000096 (Melissa Mccarthy),Կենտրոն,,2719000000096.0,,033217727,06.08.2021,22.07.1967,Женский,328.15
19.05.2024 00:33:30,2719000000007 (Carla Kelly),Քանաքեռ,,2719000000007.0,,083183315,05.03.2024,28.06.1957,Женский,1604.53
21.09.2023 23:02:01,2719000000026 (Mary Moore),Քանաքեռ,,2719000000026.0,,079178346,28.04.2023,,Женский,937.18
26.04.2025 17:35:08,,Քանաքեռ,,,,,,,,2002.16
02.12.2024 00:21:53,2719000000032 (Nicholas Mcbride),Էրեբունի,,2719000000032.0,,065185574,15.10.2021,30.03.1956,Мужской,320.28
07.03.2025 18:36:36,2719000000037 (Alexis Davis),Շենգավիթ,,2719000000037.0,,057415765,12.07.2024,28.01.1997,Женский,249.32
18.04.2025 12:33:52,2719000000144 (Melissa Lyons),Ավան,,2719000000144.0,,097928824,25.06.2022,19.05.1973,Женский,615.02
11.12.2023 01:59:19,2719000000018 (Yvonne Burns),Կենտրոն,,2719000000018.0,,057759434,15.12.2021,16.09.1969,Женский,1746.05
11.03.2025 05:36:38,2719000000038 (Cynthia Russell),Կենտրոն,,2719000000038.0,,031854872,16.05.2023,13.11.1953,Женский,1255.88
29.05.2023 08:21:12,2719000000141 (Terry Serrano),Կենտրոն,,2719000000141.0,,038919664,17.08.2021,20.05.1943,Мужской,629.96
07.05.2023 10:41:09,2719000000121 (Linda Mccormick),Շենգավիթ,,2719000000121.0,,076429141,29.01.2024,04.02.1962,Женский,1123.82
18.12.2023 00:22:02,2719000000064 (Justin Jones),Նոր Նորք,,2719000000064.0,,038574488,30.07.2024,13.01.1977,Мужской,542.38
14.07.2024 09:30:35,,Ավան,,,,,,,,1072.21
10.08.2024 10:37:20,2719000000117 (Miguel Wagner),Աջափնյակ,,2719000000117.0,,072857458,22.01.2022,26.12.1941,Мужской,1161.89
22.07.2023 14:09:47,2719000000068 (Sharon Rasmussen),Շենգավիթ,,2719000000068.0,,083737263,06.07.2022,21.03.1963,Женский,856.41
20.04.2025 09:35:09,2719000000115 (John Hernandez),Ավան,,2719000000115.0,,062437956,03.08.2021,24.12.1969,Мужской,1986.78
15.01.2024 11:34:15,2719000000003 (Anita King),Քանաքեռ,,2719000000003.0,,023551884,26.10.2021,,Женский,1128.8
07.12.2023 06:32:49,,Կենտրոն,,,,,,,,1213.86
17.04.2024 03:36:50,2719000000029 (Andrea Young),Էրեբունի,,2719000000029.0,,021819677,03.03.2024,10.05.1972,Женский,321.33
09.09.2024 08:51:47,2719000000069 (Mary Johnson),Շենգավիթ,,2719000000069.0,,061353335,22.05.2021,,Женский,402.87
25.06.2024 05:47:18,2719000000057 (Natalie Moore),Աջափնյակ,,2719000000057.0,,076696225,02.02.2023,22.11.1983,Женский,1183.37
10.06.2024 11:56:21,,Էրեբունի,,,,,,,,599.56
17.05.2024 21:07:41,2719000000060 (Jill Sampson),Էրեբունի,,2719000000060.0,,029572994,17.12.2024,02.01.1964,Женский,893.52
20.03.2025 22:56:25,,Նոր Նորք,,,,,,,,491.29
28.04.2025 05:58:09,2719000000038 (Christopher Miller),Ավան,,2719000000038.0,"г. South Roberta, ул. Jesse Route, д. 7407",043396952,10.01.2025,10.05.1965,Мужской,1091.66
12.08.2023 11:36:05,,Ավան,,,,,,,,3280.43
19.02.2025 06:50:12,2719000000085 (Mary Smith),Աջափնյակ,,2719000000085.0,,084885423,08.07.2024,16.11.1997,Женский,583.06
25.05.2024 21:08:19,2719000000094 (Dillon Stanley),Ավան,,2719000000094.0,,079323167,23.05.2023,19.08.1980,Мужской,337.21
27.04.2024 18:28:22,,Էրեբունի,,,,,,,,1195.25
28.11.2023 03:59:06,2719000000130 (Courtney Taylor),Աջափնյակ,,2719000000130.0,,083635726,26.08.2021,14.06.1959,Женский,428.16
27.09.2023 00:11:53,,Աջափնյակ,,,,,,,,1382.33
17.01.2025 11:19:00,2719000000023 (Patrick Thornton),Նոր Նորք,,2719000000023.0,,079234172,10.10.2024,07.04.1965,Мужской,788.6
26.07.2023 17:49:16,2719000000148 (Ronald Blake),Աջափնյակ,,2719000000148.0,,029887423,27.04.2023,,Мужской,1028.24
12.01.2024 02:19:54,2719000000118 (David Kim),Էրեբունի,,2719000000118.0,,032311658,12.03.2023,26.12.1974,Мужской,699.43
03.09.2023 11:02:45,,Քանաքեռ,,,,,,,,1773.29
18.11.2024 02:59:01,2719000000012 (Ruben Baird),Ավան,,2719000000012.0,,059226919,12.05.2022,29.05.1970,Мужской,891.16
20.04.2024 16:43:08,2719000000032 (Nicholas Mcbride),Աջափնյակ,,2719000000032.0,,065185574,15.10.2021,,Мужской,699.1
14.09.2024 18:50:52,2719000000103 (Heather Mullen),Շենգավիթ,,2719000000103.0,,034774636,26.01.2024,14.10.1994,Женский,742.51
16.11.2023 01:41:53,2719000000008 (Debra Anderson),Աջափնյակ,,2719000000008.0,,092978276,20.07.2022,19.02.1969,Женский,683.35
08.11.2024 09:34:27,2719000000074 (Kathy Dougherty),Շենգավիթ,,2719000000074.0,,028487589,05.07.2021,23.10.1988,Женский,1550.49
21.09.2023 20:56:08,2719000000084 (Jessica Garner),Կենտրոն,,2719000000084.0,,082462733,28.11.2022,,Женский,3116.89
11.05.2023 04:28:54,2719000000075 (Christine Floyd),Կենտրոն,,2719000000075.0,,034141165,27.11.2023,16.11.1983,Женский,1286.93
22.11.2024 09:29:10,2719000000083 (Jason Soto),Քանաքեռ,,2719000000083.0,,041474691,25.02.2022,16.03.1988,Мужской,3628.44
17.01.2024 02:09:35,2719000000055 (Brandy Chavez),Շենգավիթ,,2719000000055.0,,092644531,05.03.2024,05.12.2003,Женский,1307.81
03.01.2025 10:54:39,2719000000110 (Robert Knight),Ավան,,2719000000110.0,,089733253,01.07.2021,,Мужской,391.53
15.12.2023 09:35:02,2719000000082 (Dawn Mckay),Էրեբունի,,2719000000082.0,,036747923,30.03.2024,17.02.2002,Женский,987.41
14.07.2024 06:08:32,2719000000032 (Thomas Bright),Ավան,,2719000000032.0,,019546628,02.07.2024,,Мужской,195.89
05.10.2024 01:40:54,2719000000034 (Shelia Wallace),Նոր Նորք,,2719000000034.0,,099134742,11.04.2024,14.09.1959,Женский,549.78
08.12.2024 10:42:25,2719000000134 (Mary Moore),Քանաքեռ,,2719000000134.0,,041397742,24.01.2022,19.11.1976,Женский,4033.11
27.09.2023 06:43:14,2719000000003 (Stacey Ward),Շենգավիթ,,2719000000003.0,,049295247,21.02.2022,09.04.1987,Женский,3256.12
13.09.2023 13:23:44,2719000000091 (Jeremy Briggs),Կենտրոն,,2719000000091.0,,027221368,12.02.2025,,Мужской,674.42
16.08.2024 18:57:02,2719000000090 (Sheila Knight),Շենգավիթ,,2719000000090.0,,015342932,11.01.2023,22.01.1944,Женский,291.64
23.02.2025 05:39:39,2719000000020 (Peter Callahan),Աջափնյակ,,2719000000020.0,,094121557,22.12.2021,08.01.1982,Мужской,1646.21
07.09.2024 08:38:42,,Ավան,,,,,,,,1757.99
27.03.2025 00:01:20,2719000000064 (Justin Jones),Աջափնյակ,,2719000000064.0,,038574488,30.07.2024,,Мужской,2016.16
10.03.2024 04:49:18,,Շենգավիթ,,,,,,,,3444.2
31.01.2025 14:08:27,,Աջափնյակ,,,,,,,,282.69
27.03.2024 10:53:59,2719000000066 (Elizabeth Pope),Շենգավիթ,,2719000000066.0,,021999681,17.04.2022,29.06.1954,Женский,449.34
03.06.2024 11:27:39,,Շենգավիթ,,,,,,,,2363.29
09.01.2024 22:55:45,2719000000028 (Stephanie Hayes),Ավան,,2719000000028.0,,096388267,19.05.2022,12.08.1954,Женский,2509.0
06.07.2023 14:50:33,,Շենգավիթ,,,,,,,,186.72
06.03.2024 14:00:23,2719000000021 (Chelsea Terry),Նոր Նորք,,2719000000021.0,,061876656,04.10.2023,20.05.1965,Женский,397.88
01.10.2024 01:46:00,2719000000037 (Alexis Davis),Կենտրոն,,2719000000037.0,,057415765,12.07.2024,,Женский,671.82
13.07.2023 08:02:26,2719000000020 (Joshua Gibson),Քանաքեռ,,2719000000020.0,,097778184,10.09.2022,02.07.1998,Мужской,1586.47
20.09.2023 18:30:16,,Ավան,,,,,,,,1072.73
17.08.2023 11:07:43,2719000000148 (Ronald Blake),Էրեբունի,,2719000000148.0,,029887423,27.04.2023,,Мужской,1768.45
05.05.2024 02:19:22,,Ավան,,,,,,,,1948.02
06.01.2024 14:18:20,2719000000031 (Laura Kennedy),Աջափնյակ,,2719000000031.0,,027639661,29.08.2024,05.07.1971,Женский,661.54
26.04.2025 02:58:58,,Նոր Նորք,,,,,,,,1856.55
